#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 6667, 1, KB0G,    -0.30, 3,   boost,    1.51,  96576.00,  403.04,    1.73,    0.00,    0.00, 36.3, 4.17, 4.17, 4.15,   9.78,  -0.14,   0.37,  -0.06,  -0.08,   0.06,  -1.27,  -0.05,   1.24,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.29, 3,   boost,   -0.00,  96593.00,  401.57,    0.26,    0.01,    0.01, 36.3, 4.17, 4.17, 4.15,   9.78,  -0.14,   0.37,  -0.06,  -0.08,   0.06,  -1.27,  -0.05,   1.24,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.28, 3,   boost,   -0.00,  96586.00,  402.17,    0.87,    0.01,    0.01, 36.3, 4.17, 4.17, 4.15,   9.78,  -0.15,   0.42,  -0.06,  -0.20,   0.12,  -1.25,  -0.04,   1.23,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.27, 3,   boost,    1.01,  96599.00,  401.05,   -0.26,    0.01,    0.01, 36.3, 4.17, 4.17, 4.15,   9.78,  -0.15,   0.42,  -0.06,  -0.20,   0.12,  -1.25,  -0.04,   1.23,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.26, 3,   boost,    0.50,  96594.00,  401.48,    0.17,    0.02,    0.02, 36.3, 4.17, 4.17, 4.15,   9.80,  -0.13,   0.43,  -0.06,  -0.02,   0.18,  -1.26,  -0.06,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.25, 3,   boost,   -0.50,  96597.00,  401.22,   -0.09,    0.02,    0.02, 36.3, 4.17, 4.17, 4.15,   9.78,  -0.11,   0.45,   0.18,   0.04,   0.18,  -1.23,  -0.06,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.24, 3,   boost,   -0.00,  96605.00,  400.53,   -0.78,    0.03,    0.03, 36.3, 4.17, 4.17, 4.15,   9.75,  -0.11,   0.43,   0.12,  -0.02,   0.18,  -1.24,  -0.06,   1.23,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.23, 3,   boost,    3.52,  96609.00,  400.18,   -1.12,    0.03,    0.03, 36.3, 4.17, 4.17, 4.15,   9.82,  -0.11,   0.45,   0.06,  -0.08,   0.06,  -1.24,  -0.07,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.22, 3,   boost,   -0.50,  96596.00,  401.31,    0.00,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.79,  -0.10,   0.39,   0.12,   0.10,   0.12,  -1.23,  -0.04,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.21, 3,   boost,   -0.00,  96612.00,  399.92,   -1.38,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.79,  -0.10,   0.39,   0.12,   0.10,   0.12,  -1.23,  -0.04,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.20, 3,   boost,   -0.50,  96603.00,  400.70,   -0.61,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.79,  -0.08,   0.39,   0.12,  -0.08,   0.06,  -1.25,  -0.05,   1.25,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.19, 3,   boost,   -0.00,  96578.00,  402.86,    1.56,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.79,  -0.08,   0.39,   0.12,  -0.08,   0.06,  -1.25,  -0.05,   1.25,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.18, 3,   boost,   -1.01,  96599.00,  401.05,   -0.26,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.77,  -0.08,   0.44,   0.18,   0.04,   0.00,  -1.24,  -0.04,   1.24,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.17, 3,   boost,    0.50,  96590.00,  401.83,    0.52,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.79,  -0.10,   0.47,   0.24,   0.16,  -0.12,  -1.27,  -0.06,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.16, 3,   boost,   -0.00,  96577.00,  402.95,    1.64,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.82,  -0.01,   0.49,  -0.12,   0.04,   0.00,  -1.22,  -0.05,   1.27,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.15, 3,   boost,   -0.00,  96594.00,  401.48,    0.17,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.79,  -0.05,   0.44,  -0.30,   0.04,  -0.18,  -1.26,  -0.05,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.14, 3,   boost,    1.51,  96575.00,  403.12,    1.82,    0.04,    0.04, 36.3, 4.17, 4.17, 4.15,   9.79,  -0.05,   0.44,  -0.30,   0.04,  -0.18,  -1.26,  -0.05,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.13, 3,   boost,   -0.00,  96589.00,  401.91,    0.61,    0.05,    0.05, 36.3, 4.17, 4.17, 4.15,   9.84,  -0.18,   0.37,   0.06,  -0.02,  -0.24,  -1.24,  -0.07,   1.22,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.12, 3,   boost,    0.50,  96576.00,  403.04,    1.73,    0.05,    0.05, 36.3, 4.17, 4.17, 4.15,   9.83,  -0.21,   0.30,  -0.30,   0.10,  -0.18,  -1.23,  -0.06,   1.25,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.11, 3,   boost,   -0.00,  96595.00,  401.39,    0.09,    0.06,    0.06, 36.3, 4.17, 4.17, 4.15,   9.58,  -0.17,   0.34,  -0.06,   0.16,  -0.12,  -1.25,  -0.04,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.10, 3,   boost,   -0.50,  96612.00,  399.92,   -1.38,    0.09,    0.09, 36.3, 4.17, 4.17, 4.15,   9.58,  -0.17,   0.34,  -0.06,   0.16,  -0.12,  -1.25,  -0.04,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.09, 3,   boost,   -0.00,  96594.00,  401.48,    0.17,    0.18,    0.18, 36.3, 4.17, 4.17, 4.15,   9.78,  -0.16,   0.32,   0.49,   0.22,  -0.12,  -1.24,  -0.06,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.08, 3,   boost,   -2.51,  96605.00,  400.53,   -0.78,    0.39,    0.39, 36.3, 4.17, 4.17, 4.15,  10.03,  -0.18,   0.34,  -0.12,  -0.02,  -0.06,  -1.25,  -0.06,   1.27,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.07, 3,   boost,   62.36,  96608.00,  400.27,   -1.04,    0.74,    0.74, 36.3, 4.17, 4.17, 4.15,  20.21,  -4.35,   2.38,  -1.95,  -0.33,  -0.18,  -1.26,  -0.04,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.06, 3,   boost,   74.43,  96668.00,  395.08,   -6.23,    1.24,    1.24, 36.3, 4.17, 4.17, 4.15,  82.73,  -2.99,  11.76,  17.15,   7.73,  13.49,  -1.27,  -0.06,   1.22,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.05, 3,   boost,   77.95,  96571.00,  403.47,    2.16,    1.87,    1.87, 36.3, 4.17, 4.17, 4.15,  84.76,   6.25,   7.12, -29.36, -24.56,  -6.04,  -1.26,  -0.05,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.04, 3,   boost,   79.46,  96575.00,  403.12,    1.82,    2.60,    2.60, 36.3, 4.17, 4.17, 4.15,  84.76,   6.25,   7.12, -29.36, -24.56,  -6.04,  -1.26,  -0.05,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.03, 3,   boost,   78.45,  96594.00,  401.48,    0.17,    3.39,    3.39, 36.3, 4.17, 4.17, 4.15,  86.48,  -1.42,  -0.30,   3.54,   3.46,  -1.10,  -1.27,  -0.05,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.02, 3,   boost,   85.49,  96579.00,  402.78,    1.47,    4.19,    4.19, 36.3, 4.17, 4.17, 4.15,  88.94,  -1.65,  -3.06,   5.86,   8.40,  -9.52,  -1.25,  -0.05,   1.26,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,    -0.01, 3,   boost,   80.46,  96581.00,  402.61,    1.30,    5.01,    5.01, 36.3, 4.17, 4.17, 4.15,  90.30,  -3.44,   2.79,  20.33,   8.52,  -9.34,  -1.25,  -0.03,   1.28,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
6, 6667, 1, KB0G,     0.00, 3,   boost,   83.99,  96584.00,  402.35,    1.04,    5.84,    5.84, 36.3, 4.17, 4.17, 4.15,  89.23,   8.69,   8.32,   4.76,  -3.74,   0.00,  -1.25,  -0.07,   1.30,   2.36, 4.17, 4.17, 4.15, 0.03, 0.00, 1, 1, 13,  37.1668366, -97.7384660,   379.0, 2020, 10, 10, 20, 11, 52,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0,  0,  0,  0,  0, 33,  0, 42, 46,  0,  0,  0,  0,  0,  0, 39,  0, 29, 43,  0, 32, 38, 20,  0, 38,  0,  0,  0, 40, 45
